id_depute|nom|prenom|lien|naissance_j|naissance_m|naissance_a|deces_j|deces_m|deces_a
5379|de Montera|François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5379|27|5|1823|8|2|1908
5383|de Montéty|Louis, Albert, Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5383|24|11|1849|31|7|1912
5385|de Montgolfier|Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5385|28|7|1828|9|6|1899
8013|de Mortillet|Louis, Laurent, Gabriel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8013|29|7|1821|25|9|1898
8014|de Mouchy de Noailles de Poix|Antoine, Just, Léon, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8014|19|4|1841|2|2|1909
5482|de Mun|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5482|28|2|1841|6|10|1914
8020|de Partz de Pressy|Adolphe, Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8020|3|7|1819|1|6|1910
5978|de Plazanet|Charles, Théophile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5978|15|4|1821|26|5|1892
8033|de Rochefort-Luçay|Victor, Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8033|31|1|1831|1|7|1913
6054|de Rohan-Chabot de Léon|Alain, Charles, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6054|1|12|1844|6|1|1914
6178|De Roys de Lédignan Saint Michel|Richard, Joseph, Timoléon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6178|14|7|1839|23|12|1886
6238|de Saisy|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6238|25|2|1829|26|4|1894
6868|de Soland|Théobald|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6868|1|12|1821|8|3|1906
8046|de Sonnier|Edouard, Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8046|19|4|1828|13|11|1896
6925|de Susini|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6925|20|9|1843|8|7|1901
6998|de Terves|Léonce, Pierre, Gabriel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6998|1|7|1840|29|4|1916
8053|de Turenne|Henri, Eléonor, Jacques, Elisabeth|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8053|3|9|1844|10|11|1913
8054|de Valon|Adrien, François, Arthur, Gaétan|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8054|15|10|1835|1|7|1902
10589|de Vaujuas-Langan|Henri, Marie, Jacques, Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/10589|11|7|1830|13|1|1907
7440|de Witt|Conrad, Jacob, Dionys, Cornélis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7440|15|11|1824|20|7|1909
2183|Deandréis|Elisée|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2183|20|6|1838|29|1|1911
7930|Deberly|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7930|31|7|1844|8|6|1888
2229|Deguilhem|Henri, Charles, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2229|20|9|1831|7|5|1888
2237|Dejardin-Verkinder|Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2237|10|6|1840|15|3|1920
2249|Delafosse|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2249|2|3|1841|31|1|1916
7931|Delattre|Eugène, Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7931|3|1|1830|24|12|1898
7932|Delelis|Jules, André, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7932|3|6|1827|24|10|1886
2309|Dellestable|François, Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2309|31|12|1851|30|1|1922
7934|Dellisse|Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7934|31|3|1840|17|2|1894
2313|Delmas|Charles, Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2313|27|3|1834|19|10|1898
2353|Deluns-Montaud|Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2353|5|6|1845|8|11|1907
2369|Deniau|Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2369|1|2|1834|26|7|1893
2398|Deproge|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2398|5|7|1850|19|12|1921
4165|des Acres de l'Aigle|Robert, Arthur, Espérance|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4165|23|11|1843|14|3|1931
6106|des Rotours|Eugène, Robert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6106|23|10|1833|28|3|1895
2418|Descaure|Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2418|11|5|1848|18|1|1893
2425|Deschanel|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2425|13|2|1855|28|4|1922
2444|Desloges|Alphonse, Désiré|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2444|14|5|1828|30|3|1899
2445|Desmons|Frédéric|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2445|14|10|1832|4|1|1910
7935|Destandau|Jean-Pierre, Eudore|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7935|17|3|1828|31|12|1886
2463|Dethou|Alexandre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2463|18|4|1819|20|6|1896
7936|Devade|Guillaume, Amédée|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7936|11|1|1818|21|4|1888
2474|Develle|Jules, Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2474|12|4|1845|30|10|1919
2554|Dorian|Charles, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2554|12|4|1852|13|6|1902
2569|Doumer|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2569|22|3|1857|7|5|1932
2587|Dreyfus|Camille|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2587|19|7|1851|10|4|1905
8037|du Campe de Rosamel|Charles, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8037|24|6|1833|24|10|1897
5216|du Mesnildot|Edouard, Auguste, Bernardin|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5216|21|12|1833|3|2|1910
2620|Dubois|François, Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2620|28|3|1814|2|12|1888
2632|Dubost|Henri, Antonin|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2632|6|4|1842|16|4|1921
2643|Duchasseint|Jean-Baptiste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2643|20|1|1814|21|2|1895
2645|Duchatel|Charles, Jacques, Marie, Tanneguy|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2645|19|10|1838|25|5|1907
7937|Duché|Antoine, Scaevola|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7937|8|6|1843|21|12|1887
2648|Ducher|Claude|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2648|21|10|1832|21|7|1909
7938|Duchesne|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7938|21|7|1851|14|12|1921
2657|Ducoudray|François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2657|19|7|1842|21|5|1898
2661|Ducroz|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2661|21|5|1820|21|6|1891
2676|Dufour|Paul, Guillaume|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2676|23|2|1846|17|7|1902
7939|Dufour|Auguste, Bertrand, François, Joseph, Marie, Désiré|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7939|3|4|1824|10|11|1897
2681|Dugué de la Fauconnerie|Henri, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2681|11|5|1835|26|7|1914
16160|Duguiot ou Duguyot|Pierre, Arsène, Onésime|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/16160|28|9|1823|13|1|1918
1632|Dumas de Champvallier|John, Alexander, Edgar|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/1632|19|4|1826|1|3|1890
2723|Duport|Marie, Adolphe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2723|26|1|1862|5|2|1890
2724|Duportal|Armand|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2724|17|2|1814|1|2|1887
2736|Dupuy|Destin|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2736|15|10|1848|8|1|1907
10133|Dupuy|Charles, Alexandre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/10133|5|11|1851|23|7|1923
2754|Durand|Eugène, François, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2754|13|4|1838|3|2|1917
2762|Durand-Savoyat|Léonce, Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2762|14|2|1847|17|5|1903
2769|Dureau de Vaulcomte|Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2769|5|4|1836|15|10|1921
7941|Dussaussoy-Hubert|Paul, Antoine, François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7941|5|9|1820|12|10|1887
2788|Dutailly|Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2788|2|7|1847|4|2|1906
2799|Duval|César, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2799|20|1|1841|21|4|1910
7943|Duvaux|Jules, Yves, Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7943|21|5|1827|2|6|1901
2808|Duvivier|Nicolas, Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2808|10|7|1817|27|10|1889
2835|Escande|Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2835|13|7|1847|10|7|1928
2839|Eschassériaux|Eugène, René, François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2839|25|7|1823|31|7|1906
2861|Etienne|Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2861|15|12|1844|13|5|1921
2890|Fagot|Jean-Baptiste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2890|1|1|1831|6|9|1894
2893|Fairé|Alexandre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2893|1|3|1824|5|2|1908
2901|Fallières|Armand|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2901|6|11|1841|22|6|1931
2907|Farcy|Eugène, Jérôme|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2907|19|3|1830|26|2|1910
2914|Faton de Favernay|Marie, Aimé, Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2914|9|3|1827|25|5|1886
7944|Faure|Pierre, Hippolyte|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7944|26|7|1816|7|4|1907
2931|Fauré|Justin, François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2931|3|1|1840|20|12|1915
2927|Faure|Fernand|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2927|16|3|1853|6|11|1929
2925|Faure|Félix|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2925|31|1|1841|16|2|1899
2933|Faure dit Maurice-Faure|Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2933|7|1|1850|8|12|1919
2959|Féraud|François, Tiburce|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2959|18|7|1821|26|2|1901
2973|Ferrary|Barthélémy, Amédée|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2973|27|4|1827|10|10|1886
4178|Ferron de La Ferronnays|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4178|15|9|1842|25|9|1907
2981|Ferroul|Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2981|13|12|1853|29|12|1921
7945|Ferry|Jules, François, Camille|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7945|5|4|1832|17|3|1893
2985|Ferry|Albert, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2985|27|2|1833|16|12|1893
3032|Floquet|Charles, Thomas|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3032|2|10|1828|18|1|1896
3038|Flourens|Emile, Léopold|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3038|26|4|1841|6|1|1920
3040|Folliet|André|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3040|18|3|1838|22|3|1905
3041|Fonbelle-Labrousse|Georges|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3041|29|6|1846|7|1|1927
7947|Forest|Barthélemy|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7947|20|11|1813|17|2|1895
3076|Fougeirol|Edouard-Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3076|9|4|1843|12|7|1912
3084|Fouquet|Louis, Camille|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3084|13|1|1841|3|12|1912
7948|Fousset|Ernest, Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7948|24|7|1830|31|7|1900
3132|Franconie|Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3132|15|1|1845|23|1|1910
3141|Frébault|Charles, Félix|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3141|7|3|1825|29|10|1902
3148|Freppel|Charles-Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3148|1|6|1827|22|12|1891
3159|Frogier de Pontlevoy|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3159|3|7|1827|21|1|1915
3192|Gadaud|Antoine, Elie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3192|26|4|1841|29|10|1897
3196|Gagneur|Wladimir, Just, Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3196|9|7|1807|10|7|1889
3201|Gaillard|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3201|10|4|1847|30|9|1933
7949|Gaillard|Gilbert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7949|19|11|1843|7|7|1898
3198|Gaillard|Auguste, Pierre, Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3198|19|6|1836|||
3229|Galpin|Gaston|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3229|9|1|1841|21|5|1923
3230|Galtier|Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3230|23|1|1842|1|4|1904
3241|Ganault|Gaston|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3241|17|5|1831|1|7|1894
3242|Ganivet|Louis, Alban|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3242|12|7|1819|28|3|1888
7950|Ganne|Louis, André|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7950|26|2|1815|17|1|1886
3265|Garnier-Bodéléac|Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3265|24|12|1819|27|12|1892
3272|Gasconi|Alfred|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3272|22|11|1842|8|2|1929
3282|Gastellier|Casimir|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3282|1|1|1830|3|5|1895
7951|Gaudin|Gabriel, Claude|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7951|23|6|1858|21|11|1921
7952|Gaudin de Villaine|Adrien, Sylvain|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7952|12|12|1852|28|5|1930
18089|Gaulier|Alfred, Nicolas|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/18089|10|11|1829|17|1|1898
2980|Gaultier de La Ferrière|Lucien|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2980|17|3|1838|6|11|1912
3302|Gaussorgues|Simon, Samuel, Edouard, Léonce|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3302|7|12|1857|||
3315|Gavini|Denis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3315|8|10|1820|2|3|1916
3331|Gellibert des Séguins|Etienne|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3331|14|9|1852|24|11|1906
7919|Genet de Chatenay|Alexandre, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7919|3|9|1839|||
3361|Gérard|Henri, Alexandre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3361|22|3|1818|9|4|1903
3374|Germain|Constant|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3374|16|6|1839|8|2|1892
3387|Gerville-Réache|Gaston, Marie, Sidoine, Théonile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3387|23|7|1854|30|5|1908
3392|Gévelot|Jules, Félix|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3392|6|6|1826|17|7|1904
3403|Gieuré|Albini|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3403|26|12|1844|4|6|1915
3405|Giguet|Honoré|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3405|13|1|1834|13|12|1914
3406|Gilbert|André, Pierre, Armand, Pascal|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3406|5|4|1830|24|4|1903
7953|Gillet|René|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7953|5|7|1845|7|1|1923
3413|Gilly|Numa|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3413|6|7|1834|30|4|1895
7954|Ginoux-Defermon|César, Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7954|20|4|1828|21|5|1889
6875|Girard de Soubeyran|Georges, Jean, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6875|3|11|1828|2|2|1897
8268|Giraud|Henri, Etienne|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8268|22|5|1814|23|7|1887
3457|Goblet|René-Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3457|26|9|1828|13|9|1905
3458|Gobron|Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3458|15|6|1846|27|9|1911
7955|Godet de la Riboulerie|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7955|4|4|1828|5|1|1900
3472|Goirand|Léopold|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3472|7|1|1845|26|6|1926
7956|Gomot|Pierre, Hippolyte|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7956|12|10|1838|8|11|1927
584|Gouzillon de Bélizal|Louis, Alphonse|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/584|6|3|1834|21|9|1888
3547|Granet|Félix, Armand, Etienne|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3547|29|7|1849|12|3|1936
1488|Granier de Cassagnac|Paul, Adolphe, Marie, Prosper|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/1488|2|12|1842|4|11|1904
3585|Grimaud|Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3585|9|4|1836|20|6|1914
3599|Gros|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3599|17|1|1838|19|3|1919
3672|Guillaumou|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3672|17|4|1834|||
3674|Guillemaut|Lucien|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3674|21|7|1842|10|4|1917
2605|Guillo Du Bodan|Charles, Maurice, Christophe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/2605|23|5|1827|16|11|1897
3686|Guillot|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3686|7|11|1844|24|3|1892
7958|Guyot|Yves|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7958|6|9|1843|22|2|1928
7959|Guyot|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7959|6|1|1834|13|12|1909
3714|Guyot-Dessaigne|Edmond|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3714|25|12|1833|31|12|1907
3746|Hanotaux|Gabriel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3746|19|11|1853|11|4|1944
7960|Harispe|Jean, Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7960|15|7|1817|11|2|1896
7961|Héral|Jean-Baptiste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7961|28|11|1822|20|5|1911
7963|Hérisson|Sylvestre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7963|2|7|1835|6|9|1900
7964|Hermary|Jules, Hippolyte, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7964|14|12|1834|2|7|1914
3828|Hervieu|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3828|22|1|1852|20|2|1928
3842|Hillion|Joseph, Laurent|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3842|3|9|1821|23|3|1891
3861|Horteur|Jules, François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3861|17|9|1842|12|9|1895
3869|Houdaille|Jules, Nicolas, Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3869|24|4|1816|2|7|1900
3880|Hovius|Auguste, Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3880|1|7|1816|18|3|1896
3882|Hubbard|Gustave-Adolphe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3882|22|5|1858|14|5|1927
7965|Hude|Antoine, Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7965|6|7|1851|23|12|1888
3896|Hugues|Clovis, Hubert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3896|3|11|1851|11|6|1907
3909|Humbert|Frédéric, Eugène, Gaston|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3909|19|7|1857|14|12|1937
3912|Hurard|Marius|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3912|14|10|1848|8|5|1902
7966|Imbert|Agamemnon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7966|28|7|1835|4|9|1914
3962|Jacquemart|Eugène, Alfred|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3962|3|10|1836|4|4|1894
7967|Jacquier|Jean-Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7967|26|10|1835|27|2|1915
3985|Jamais|Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3985|10|12|1856|10|11|1893
7968|Jametel|Gustave, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7968|28|5|1821|14|3|1893
4011|Jaurès|Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4011|3|9|1859|31|7|1914
4013|Javal|Louis, Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4013|5|5|1839|20|1|1907
4036|Joigneaux|Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4036|23|12|1815|25|1|1892
4039|Jolibois|Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4039|4|6|1819|20|12|1896
7969|Joly de Morey|Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7969|24|7|1834|1|12|1898
7970|Jonglez|Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7970|28|9|1831|18|5|1913
4059|Joubert|Léon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4059|26|9|1845|19|10|1901
7971|Jouffrault|Camille|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7971|22|3|1845|26|11|1905
4072|Jourdan|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4072|7|7|1843|2|4|1932
4099|Jullien|Philippe, Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4099|10|7|1845|24|7|1912
4101|Jumel|François-Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4101|5|9|1847|11|7|1918
7973|Keller|Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7973|8|10|1828|20|2|1909
13396|Koechlin-Schwartz|Alfred|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/13396|15|9|1829|5|2|1895
7975|Krzyzanowski dit Lacroix|Sigismond|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7975|26|5|1845|4|12|1909
4186|La Rochefoucauld de Bisaccia|Marie, Charles, Gabriel, Sosthène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4186|14|9|1825|28|7|1908
4195|Labat|Jules, Jean, François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4195|28|1|1819|27|10|1914
17859|Labordère|Jean-Marie, Arthur|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/17859|12|10|1835|26|2|1919
4209|Labrousse|Philippe, Michel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4209|3|5|1847|11|12|1910
4210|Labussière|Alphonse|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4210|1|2|1845|14|4|1924
4231|Lacôte|Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4231|15|4|1838|18|12|1899
4235|Lacretelle|Charles, Nicolas|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4235|30|10|1822|14|11|1891
4238|Lacroix|Guillaume|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4238|11|12|1834|30|6|1901
4252|Laffon|René|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4252|16|7|1847|2|9|1891
7976|Lafont|Jean, Anne, Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7976|2|4|1835|7|6|1908
4270|Lagrange|Victor, Etienne|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4270|3|1|1845|16|7|1894
4272|Laguerre|Georges|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4272|24|6|1858|17|6|1912
4281|Laisant|Charles, Ange|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4281|1|11|1841|5|5|1920
4286|Lalande|François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4286|10|12|1820|24|9|1894
4308|Lambert de Sainte-Croix|Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4308|12|11|1827|27|10|1889
4316|Lamothe-Pradelle|Gabriel, Guillaume|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4316|1|4|1850|3|2|1888
